Unnamed: 0,country,designation,points,price,price_GBP
81651,Chile,Royale,89,26.0,31.2
81655,Chile,Millantu,89,25.0,30.0
81657,Chile,T.H.,89,20.0,24.0
81659,Chile,La Joya Gran Reserva,89,15.0,18.0
81660,Chile,Alwa Limited Edition,89,35.0,42.0
81667,Chile,Max Reserva,89,20.0,24.0
81730,Chile,Capítulo by Odfjell Carignan-Cabernet Sauvignon-Malbec,87,15.0,18.0
81732,Chile,Clava Reserve,85,15.0,18.0
81735,Chile,Castillo de Molina Reserva,85,12.0,14.4
81752,Chile,,84,10.0,12.0
82248,Chile,La Cumbre,92,125.0,150.0
82273,Chile,Lota,92,80.0,96.0
82292,Chile,Vieilles Vignes,85,20.0,24.0
82293,Chile,Marques de Casa Concha,85,18.0,21.6
82299,Chile,1865 Single Vineyard,87,19.0,22.8
82300,Chile,Selección del Directorio Gran Reserva,87,10.0,12.0
82326,Chile,Chamán Gran Reserva,87,25.0,30.0
82530,Chile,,83,9.0,10.8
82531,Chile,Reserva,83,10.0,12.0
82533,Chile,,83,12.0,14.4
82534,Chile,,83,9.0,10.8
82541,Chile,Reserva Unoaked,83,11.0,13.2
82542,Chile,Reserva Privada,83,,
82545,Chile,,83,22.0,26.4
82551,Chile,Entre Cordilleras Dalca Series,88,13.0,15.6
82563,Chile,Hacedor de Mundos Old Vines Estate Bottled Dry Farmed,88,45.0,54.0
82583,Chile,,88,17.0,20.4
82586,Chile,,88,12.0,14.4
82590,Chile,Pedregoso Gran Reserva,88,15.0,18.0
82630,Chile,The Lost Barrel,91,27.0,32.4
82632,Chile,Reserva de Familia,91,20.0,24.0
82643,Chile,Vertice Apalta Vineyard,91,37.0,44.4
82647,Chile,Don Maximiano Founder's Reserva,91,90.0,108.0
82675,Chile,Ecos de Rulo Single Vineyard El Rulo Estate,90,20.0,24.0
82676,Chile,Sideral,90,25.0,30.0
82725,Chile,Alpha M,93,90.0,108.0
82894,Chile,Gran Reserva El Refugio Vineyard,85,15.0,18.0
82949,Chile,Reserva,87,14.0,16.8
82954,Chile,Legado Reserva,87,16.0,19.2
82959,Chile,Punto Niño Reserva,86,11.0,13.2
82966,Chile,Envero Gran Reserva,86,16.0,19.2
83043,Chile,Boya,89,18.0,21.6
83274,Chile,Cefiro Reserva,86,12.0,14.4
83277,Chile,Key,86,17.0,20.4
83278,Chile,Viento Terral,86,19.0,22.8
83279,Chile,Gran Reserva,86,14.0,16.8
83286,Chile,Selección,86,14.0,16.8
83292,Chile,120,86,9.0,10.8
83294,Chile,Reserva,86,14.0,16.8
83298,Chile,Entre Cordilleras Dalca Series,86,14.0,16.8
83300,Chile,Kuda,86,19.0,22.8
83334,Chile,Founder's Selection,91,35.0,42.0
83389,Chile,Reserva,87,9.0,10.8
83395,Chile,Visión,87,13.0,15.6
83401,Chile,Classic,87,12.0,14.4
83431,Chile,Cool Coast Viñedo de Paredones,90,24.0,28.8
83437,Chile,Marques de Casa Concha,88,23.0,27.6
83443,Chile,Aconcagua Costa Single Vineyard,88,20.0,24.0
83452,Chile,Noche de Luna,88,26.0,31.2
83457,Chile,Hacienda Araucano,80,13.0,15.6
83516,Chile,Olas del Sur,86,10.0,12.0
83520,Chile,Gran Reserva,86,15.0,18.0
83524,Chile,Castilla de Molina Reserva,86,13.0,15.6
83582,Chile,Gran Reserva Corte,87,20.0,24.0
83583,Chile,,87,15.0,18.0
83603,Chile,Reserva Especial,86,19.0,22.8
83604,Chile,Gran Reserva,86,19.0,22.8
83619,Chile,Estate Selection,86,13.0,15.6
83652,Chile,Secreto,86,14.0,16.8
83663,Chile,Reserva,86,10.0,12.0
83664,Chile,Reserva,86,12.0,14.4
83667,Chile,Casillero del Diablo Reserve,86,12.0,14.4
83668,Chile,Casillero del Diablo Reserve,86,10.0,12.0
83670,Chile,,86,12.0,14.4
83682,Chile,Reserva,85,12.0,14.4
83694,Chile,,84,10.0,12.0
83699,Chile,Special Selection,84,15.0,18.0
83954,Chile,Grand Reserve,87,22.0,26.4
83957,Chile,Reserve,87,8.0,9.6
83959,Chile,,87,10.0,12.0
83961,Chile,Oak Aged,87,16.0,19.2
83977,Chile,Barrel Select,87,10.0,12.0
84076,Chile,120,85,9.0,10.8
84092,Chile,,86,13.0,15.6
84097,Chile,Calicanto,86,18.0,21.6
84099,Chile,Organically Grown Grapes,86,13.0,15.6
84102,Chile,,86,15.0,18.0
84134,Chile,Zardoz,87,,
84215,Chile,EQ Coastal,89,20.0,24.0
84297,Chile,Cefiro Reserva,88,12.0,14.4
84298,Chile,Gran Devoción,88,20.0,24.0
84308,Chile,Tributo Single Vineyard,88,20.0,24.0
84358,Chile,Babor,84,8.0,9.6
84360,Chile,Puerto Viejo Reserve,84,10.0,12.0
84365,Chile,Terroir Selection Gran Reserva,84,16.0,19.2
84367,Chile,,84,10.0,12.0
84374,Chile,Culpeo Made with Organic Grapes,84,10.0,12.0
84385,Chile,Clava,86,13.0,15.6
84391,Chile,Los Vascos,86,14.0,16.8
84433,Chile,Axel,87,20.0,24.0
84439,Chile,Classic Series,87,13.0,15.6
84444,Chile,Select Terroir,87,10.0,12.0
84455,Chile,Lot#38 Old-Vine Pale,87,20.0,24.0
84462,Chile,Grial,90,75.0,90.0
84526,Chile,Las Brisas Single Vineyard,88,22.0,26.4
84528,Chile,Unfiltered,88,28.0,33.6
84536,Chile,Single Vineyard Estate Bottled Gran Reserva,88,,
84645,Chile,La Joya Reserve,88,13.0,15.6
84648,Chile,Armador,88,12.0,14.4
84651,Chile,Gran Crucero Limited Edition,88,27.0,32.4
84655,Chile,Reserva,88,13.0,15.6
84662,Chile,,88,9.0,10.8
84672,Chile,Reserva,88,9.0,10.8
84865,Chile,Quatro,88,15.0,18.0
84871,Chile,Reserva de Familia,88,22.0,26.4
84951,Chile,U Estate Grown,86,11.0,13.2
84952,Chile,Secreto,86,15.0,18.0
84954,Chile,Enco Reserve,86,14.0,16.8
84955,Chile,Gran Reserva Apalta Vineyard,86,15.0,18.0
84964,Chile,Amplus,86,22.0,26.4
84965,Chile,Puerto Viejo Estate Bottled Single Vineyard Reserve,86,10.0,12.0
84971,Chile,Sibaris Reserva Especial,88,16.0,19.2
84972,Chile,Selección,88,12.0,14.4
84976,Chile,Reserva,88,12.0,14.4
84983,Chile,Kankana del Elqui,88,44.0,52.8
85028,Chile,Reserva,86,12.0,14.4
85040,Chile,Anderra,86,12.0,14.4
85043,Chile,Reserva,86,14.0,16.8
85065,Chile,Reserva,89,11.0,13.2
85109,Chile,Reserva,88,9.0,10.8
85113,Chile,T.H. Alto Maipo,88,29.0,34.8
85128,Chile,Made with Organically Grown Grapes,88,16.0,19.2
85233,Chile,,90,20.0,24.0
85256,Chile,Hacienda Araucano Clos de Lolol,90,20.0,24.0
85352,Chile,Block Selection Reserve,87,11.0,13.2
85356,Chile,Grey,87,29.0,34.8
85361,Chile,Tobiano,87,20.0,24.0
85378,Chile,,87,18.0,21.6
85397,Chile,Casa La Joya Gran Reserve,89,13.0,15.6
85401,Chile,Reserva,89,14.0,16.8
85449,Chile,,88,10.0,12.0
85459,Chile,Reserva Privada,87,15.0,18.0
85464,Chile,Altazor,92,50.0,60.0
85622,Chile,El Alto,92,40.0,48.0
85628,Chile,CA1 Andes,92,30.0,36.0
85637,Chile,Gran Reserva,92,22.0,26.4
85645,Chile,Vernus,88,17.0,20.4
85647,Chile,Clava Coastal Reserve,88,10.0,12.0
85648,Chile,Dry Farming Specialties,88,15.0,18.0
85661,Chile,,88,12.0,14.4
85664,Chile,Reserva,88,12.0,14.4
85722,Chile,Gravas del Maipo,93,150.0,180.0
85911,Chile,Kuyen,89,30.0,36.0
85915,Chile,Amplus,89,24.0,28.8
86252,Chile,Reserva,83,9.0,10.8
86253,Chile,Reserva,83,12.0,14.4
86255,Chile,Hacienda Araucano Reserva,83,13.0,15.6
86256,Chile,,83,9.0,10.8
86261,Chile,Reserva,83,12.0,14.4
86262,Chile,Gran Reserva,83,18.0,21.6
86265,Chile,,83,7.0,8.4
86269,Chile,Reserva,83,17.0,20.4
86280,Chile,,84,12.0,14.4
86306,Chile,Reserva,84,10.0,12.0
86344,Chile,Cuvée Alexandre Apalta Vineyard,89,24.0,28.8
86347,Chile,Single Vineyard,89,24.0,28.8
86349,Chile,,89,23.0,27.6
86354,Chile,Reserva,89,11.0,13.2
86355,Chile,Triple C Estate Bottled,89,40.0,48.0
86524,Chile,Estate Collection,83,9.0,10.8
86528,Chile,La Palma Reserva,83,10.0,12.0
86530,Chile,Reserva,83,13.0,15.6
86532,Chile,,83,12.0,14.4
86533,Chile,Reserva de Familia,83,20.0,24.0
86534,Chile,Crucero Reserva,83,13.0,15.6
86536,Chile,,83,9.0,10.8
86537,Chile,Gran Reserva,83,19.0,22.8
86540,Chile,,83,10.0,12.0
86548,Chile,Edicion Limitada Rosé de Pinot Noir,85,13.0,15.6
86565,Chile,,85,11.0,13.2
86588,Chile,,85,13.0,15.6
86597,Chile,Reserva,84,12.0,14.4
86611,Chile,Kuyen,92,45.0,54.0
86629,Chile,Viñedo Chadwick,92,400.0,480.0
86695,Chile,Nimbus Single Vineyard,82,15.0,18.0
86702,Chile,Reserve,81,11.0,13.2
86704,Chile,Block Selection Reserve Block N.13,81,10.0,12.0
86716,Chile,Reserva,80,15.0,18.0
86768,Chile,Parinacota Limited Edition,92,35.0,42.0
86844,Chile,Reserva,87,13.0,15.6
86879,Chile,Grand Cru,87,40.0,48.0
86883,Chile,Estate,87,9.0,10.8
86900,Chile,Birdsnest,86,12.0,14.4
86904,Chile,Reserve,86,8.0,9.6
86905,Chile,Don Maximiano Estate - Reserva,86,25.0,30.0
86909,Chile,,88,17.0,20.4
86915,Chile,Escudo Rojo,88,15.0,18.0
86976,Chile,Gran Toqui,89,28.0,33.6
87042,Chile,Olas del Sur,86,10.0,12.0
87046,Chile,Gran Reserva,86,15.0,18.0
87050,Chile,Castilla de Molina Reserva,86,13.0,15.6
87055,Chile,Special Release Reserva,86,15.0,18.0
87108,Chile,Aliwen Reserva,85,12.0,14.4
87110,Chile,Crucero Reserva,85,13.0,15.6
87113,Chile,,85,9.0,10.8
87309,Chile,Casa Real,93,75.0,90.0
87543,Chile,Manso de Velasco Viñas Viejas,91,65.0,78.0
87631,Chile,Alpha,90,23.0,27.6
87717,Chile,Reserva,90,17.0,20.4
87721,Chile,Gran Reserva,90,18.0,21.6
87818,Chile,Lot 5,88,30.0,36.0
87941,Chile,Reserva Sauvignon Blanc-Carmenère,84,11.0,13.2
87942,Chile,Single Vineyard,84,13.0,15.6
87944,Chile,Santa Digna,84,12.0,14.4
87951,Chile,La Finca Clos D'Angel,84,13.0,15.6
87952,Chile,,84,13.0,15.6
87953,Chile,Reserva,84,14.0,16.8
87956,Chile,Reserve,84,10.0,12.0
87957,Chile,Block Selection Tinga Reserve,84,12.0,14.4
87960,Chile,Single Vineyard,84,13.0,15.6
87961,Chile,Los Vascos,84,14.0,16.8
87962,Chile,Reserve,84,10.0,12.0
88027,Chile,Estate Bottled,86,9.0,10.8
88029,Chile,Los Vascos,86,11.0,13.2
88030,Chile,,86,9.0,10.8
88031,Chile,Los Vascos,86,11.0,13.2
88032,Chile,,86,8.0,9.6
88033,Chile,,85,8.0,9.6
88034,Chile,Reserva,85,12.0,14.4
88035,Chile,,85,7.0,8.4
88036,Chile,Maxima Claret,85,21.0,25.2
88038,Chile,Xplorador,85,8.0,9.6
88040,Chile,Santa Digna,85,12.0,14.4
88043,Chile,Reserva,85,11.0,13.2
88045,Chile,,84,7.0,8.4
88047,Chile,,84,8.0,9.6
88049,Chile,Gran Reserva,84,15.0,18.0
88050,Chile,Reserva,84,12.0,14.4
88052,Chile,Reserva,84,13.0,15.6
88053,Chile,120,84,7.0,8.4
88055,Chile,Xplorador,84,8.0,9.6
88141,Chile,,86,13.0,15.6
88147,Chile,35° South Reserva,86,9.0,10.8
88367,Chile,Gravas del Maipo,90,150.0,180.0
88458,Chile,Secret Reserve,85,12.0,14.4
88459,Chile,,85,10.0,12.0
88471,Chile,Limited Selection,85,16.0,19.2
88480,Chile,Estate Reserva,84,11.0,13.2
88484,Chile,Legado Reserva,84,19.0,22.8
88708,Chile,Reserva,87,17.0,20.4
88717,Chile,Aliwen Reserva,87,13.0,15.6
88886,Chile,Estate Collection,85,9.0,10.8
88891,Chile,,85,10.0,12.0
88906,Chile,,84,9.0,10.8
88910,Chile,Puerto Viejo Reserve,84,10.0,12.0
88960,Chile,Gran Reserva,88,25.0,30.0
88975,Chile,Titillum Blanc de Noirs,88,30.0,36.0
88976,Chile,Single Vineyard,88,25.0,30.0
89054,Chile,Founder's Selection,92,40.0,48.0
89136,Chile,T.H.,89,22.0,26.4
89148,Chile,Clava,89,11.0,13.2
89300,Chile,Fina Reserva Ensamblaje Malbec-Cabernet Sauvignon-Syrah,90,19.0,22.8
89309,Chile,Cahuil Single Vineyard,90,22.0,26.4
89395,Chile,Gran Reserva,86,22.0,26.4
89398,Chile,Reserva Privada,86,15.0,18.0
89488,Chile,Cefiro Reserva Syrah,86,12.0,14.4
89492,Chile,Canto Norte,86,15.0,18.0
89495,Chile,Alpha,86,25.0,30.0
89496,Chile,Estate Bottled Reserva,86,9.0,10.8
89497,Chile,Castillo de Molina Reserva,86,12.0,14.4
89499,Chile,Reserva,86,19.0,22.8
89500,Chile,,86,12.0,14.4
89509,Chile,Twins,86,15.0,18.0
89511,Chile,Reserva,86,14.0,16.8
89513,Chile,Hacienda Araucano Reserva,86,13.0,15.6
89514,Chile,Nimbus Single Vineyard,86,15.0,18.0
89610,Chile,Limited Edition,87,16.0,19.2
89622,Chile,Gold Reserve,88,65.0,78.0
89625,Chile,,88,14.0,16.8
89627,Chile,Reserve,88,17.0,20.4
89630,Chile,Reserve,87,14.0,16.8
89633,Chile,El Decanso Estate,87,10.0,12.0
89634,Chile,La Escultura,87,10.0,12.0
89637,Chile,,87,7.0,8.4
89638,Chile,Terrunyo,87,29.0,34.8
89639,Chile,,87,8.0,9.6
89642,Chile,Reserva,87,12.0,14.4
89644,Chile,Los Vascos Reserve,87,18.0,21.6
89645,Chile,La Escultura Estate,87,10.0,12.0
89647,Chile,Don Maximiano Founder's Reserve,86,30.0,36.0
89648,Chile,Reserva,86,15.0,18.0
89650,Chile,,86,9.0,10.8
89711,Chile,Reserva,83,14.0,16.8
89712,Chile,Special Reserve,83,15.0,18.0
89716,Chile,Reserva,83,14.0,16.8
89720,Chile,Momentos Reserva,82,11.0,13.2
89805,Chile,Winemaker's Collection,85,15.0,18.0
89809,Chile,Casa,85,13.0,15.6
89811,Chile,,85,10.0,12.0
89851,Chile,Lukai,92,70.0,84.0
90005,Chile,Medalla Real Gran Reserva,87,20.0,24.0
90027,Chile,Late Harvest Tardío,87,,
90068,Chile,Cariblanco,90,16.0,19.2
90072,Chile,Tributo Edicion Limitada Carmenère-Malbec,89,30.0,36.0
90105,Chile,Reserve,88,14.0,16.8
90116,Chile,Gran Reserva,88,13.0,15.6
90127,Chile,Reserva Privada Cordillera Shiraz-Cabernet Sauvignon-Viognier,88,23.0,27.6
90129,Chile,Medalla Real Special Reserve,88,20.0,24.0
90247,Chile,Falaris Hill Vineyard,86,18.0,21.6
90334,Chile,Altaïr,93,80.0,96.0
90436,Chile,Antu,90,19.0,22.8
90457,Chile,Ona Special Reserve Cabernet Sauvignon-Syrah-Carmenère,90,17.0,20.4
90573,Chile,Specialties,88,18.0,21.6
90609,Chile,,83,13.0,15.6
90611,Chile,,83,10.0,12.0
90613,Chile,Beach Kite,83,8.0,9.6
90632,Chile,Gran Reserva La Porfia,83,20.0,24.0
90657,Chile,Grey Glacier,89,24.0,28.8
90729,Chile,,91,55.0,66.0
90842,Chile,,91,55.0,66.0
90860,Chile,Terrunyo,91,36.0,43.2
91001,Chile,Reserva,86,12.0,14.4
91009,Chile,Reserva,86,10.0,12.0
91056,Chile,Reserva,84,15.0,18.0
91257,Chile,Alpha,86,24.0,28.8
91260,Chile,60/40 Barrel Select,86,11.0,13.2
91261,Chile,Barrel Select,86,11.0,13.2
91267,Chile,,86,11.0,13.2
91277,Chile,Classic Collection,85,12.0,14.4
91284,Chile,La Joya Gran Reserva,85,14.0,16.8
91300,Chile,,85,15.0,18.0
91373,Chile,Bicicleta,88,12.0,14.4
91421,Chile,Urban,85,13.0,15.6
91448,Chile,,92,65.0,78.0
91504,Chile,Antu Mountain Vineyard,89,20.0,24.0
91508,Chile,Los Vascos Reserve,88,21.0,25.2
91516,Chile,Reserva,88,13.0,15.6
91532,Chile,Escorial Limited Selection,90,40.0,48.0
91542,Chile,Vertice Apalta Vineyard,90,37.0,44.4
91626,Chile,Le Petit Clos,92,61.0,73.2
91627,Chile,Grand Reserve,92,20.0,24.0
91707,Chile,Antiguas Reservas,89,17.0,20.4
91712,Chile,Facundo,89,35.0,42.0
91716,Chile,GSM+T,89,30.0,36.0
91757,Chile,Lot #55 Sauzal Vineyard Carignan-Garnacha-Mataró Field-Blend,91,39.0,46.8
91813,Chile,Reserva,86,12.0,14.4
91833,Chile,Reserve,82,12.0,14.4
91837,Chile,Gran Reserva,80,16.0,19.2
91930,Chile,Reserva,89,16.0,19.2
91949,Chile,Royale,89,26.0,31.2
92022,Chile,Reserva,85,14.0,16.8
92023,Chile,Reserva,85,12.0,14.4
92024,Chile,Reserva,85,12.0,14.4
92033,Chile,Reserva,85,,
92090,Chile,EQ Coastal,91,20.0,24.0
92154,Chile,1865 Single Vineyard,88,19.0,22.8
92157,Chile,T.H. Lo Abarca,88,20.0,24.0
92174,Chile,T.H. Lo Abarca,87,20.0,24.0
92176,Chile,1865 Single Vineyard,87,19.0,22.8
92347,Chile,,85,10.0,12.0
92358,Chile,Reserva Pinot Noir,84,11.0,13.2
92359,Chile,,84,10.0,12.0
92362,Chile,,84,12.0,14.4
92363,Chile,Alba,84,8.0,9.6
92364,Chile,Reserva Estate Bottled,84,10.0,12.0
92365,Chile,,84,15.0,18.0
92372,Chile,Reserva,84,13.0,15.6
92373,Chile,The 7th Generation,84,8.0,9.6
92436,Chile,Estate,81,10.0,12.0
92445,Chile,El Conde Gran Reserva,80,13.0,15.6
92619,Chile,,91,86.0,103.2
92686,Chile,Reserve,87,14.0,16.8
92689,Chile,Reserva,87,10.0,12.0
92692,Chile,Reserve,87,9.0,10.8
92736,Chile,Reserva,88,13.0,15.6
92761,Chile,Ecos de Rulo Single Vineyard El Chequén Estate,88,20.0,24.0
92874,Chile,LFE 900 Single Vineyard,90,35.0,42.0
92941,Chile,Cuvée Alexandre Apalta Vineyard,87,23.0,27.6
93014,Chile,Castillo de Molina Reserva,89,11.0,13.2
93019,Chile,Coastal Cool Climate Wine Single Vineyard,89,19.0,22.8
93031,Chile,Reserva  Malbec-Cabernet Sauvignon-Syrah,87,17.0,20.4
93033,Chile,Cuvée Don Reca Limited Release,87,24.0,28.8
93041,Chile,Reserva Especial,87,20.0,24.0
93102,Chile,Alpha,91,22.0,26.4
93254,Chile,Triple C,92,60.0,72.0
93258,Chile,Single Vineyard La Capilla Estate,92,25.0,30.0
93356,Chile,Magnolio,87,12.0,14.4
93438,Chile,Cordillera,90,23.0,27.6
93520,Chile,Castillo de Molina Reserva,87,12.0,14.4
93523,Chile,Reserva,87,14.0,16.8
93527,Chile,,87,10.0,12.0
93530,Chile,Cordillera Reserva Privada,87,27.0,32.4
93540,Chile,Pionero,87,9.0,10.8
93549,Chile,LFE 900,90,55.0,66.0
93573,Chile,El Incidente,90,50.0,60.0
93574,Chile,El Olivar Alto Single Vineyard,90,25.0,30.0
93623,Chile,Altaïr,93,65.0,78.0
93635,Chile,Gold,91,29.0,34.8
93657,Chile,Gran Reserva Cuvée,84,20.0,24.0
93659,Chile,Beach Kite,84,8.0,9.6
93660,Chile,Estate Selection,84,10.0,12.0
93667,Chile,347 Vineyards,84,13.0,15.6
93784,Chile,Reserva,84,12.0,14.4
93786,Chile,,83,8.0,9.6
93787,Chile,,83,7.0,8.4
93789,Chile,,83,9.0,10.8
93790,Chile,Reserve,83,13.0,15.6
93792,Chile,Selection,83,11.0,13.2
93793,Chile,Claret,83,10.0,12.0
93794,Chile,Reserve,83,14.0,16.8
93795,Chile,,83,20.0,24.0
93796,Chile,Finis Terrae,83,32.0,38.4
93798,Chile,Xplorador,83,8.0,9.6
93799,Chile,Antiguas Reservas,83,13.0,15.6
93801,Chile,,82,11.0,13.2
93803,Chile,Medalla Real Special Reserve,82,15.0,18.0
93804,Chile,,82,8.0,9.6
93806,Chile,Reserva,82,12.0,14.4
93808,Chile,,82,8.0,9.6
93809,Chile,,82,7.0,8.4
93811,Chile,Reserva,82,12.0,14.4
93812,Chile,Doña Isidora,82,14.0,16.8
93813,Chile,Prima Reserva,82,13.0,15.6
93815,Chile,Ventolera,87,22.0,26.4
93816,Chile,Secreto,87,14.0,16.8
93820,Chile,Amplus,87,18.0,21.6
93835,Chile,Urban Maule,87,11.0,13.2
93851,Chile,Litoral,87,15.0,18.0
93858,Chile,Amplus,87,18.0,21.6
93899,Chile,Natura,86,11.0,13.2
93915,Chile,120,85,8.0,9.6
93951,Chile,Queulat Gran Reserva Single Vineyard,87,18.0,21.6
93952,Chile,Reserva Privada,87,19.0,22.8
94183,Chile,Reserva Estate Grown,85,11.0,13.2
94192,Chile,Reserva,85,15.0,18.0
94210,Chile,Collection El Rosario,92,30.0,36.0
94251,Chile,Estate,84,12.0,14.4
94252,Chile,Hacienda Araucano Kochii Late Harvest,84,25.0,30.0
94265,Chile,Grand Reserve,83,17.0,20.4
94269,Chile,Private Reserve,83,13.0,15.6
94277,Chile,,83,9.0,10.8
94278,Chile,Selected Varietal,83,12.0,14.4
94297,Chile,EQ,88,40.0,48.0
94317,Chile,,85,12.0,14.4
94334,Chile,Reserva,85,14.0,16.8
94335,Chile,Organically Grown Grapes,85,14.0,16.8
94339,Chile,Classic Collection,85,10.0,12.0
94394,Chile,Reserva,85,16.0,19.2
94400,Chile,,85,10.0,12.0
94405,Chile,Reserva,85,11.0,13.2
94406,Chile,,85,10.0,12.0
94409,Chile,Los Vascos,85,14.0,16.8
94410,Chile,Estate Collection,85,9.0,10.8
94414,Chile,Cabernet Franc-Carménère,85,11.0,13.2
94589,Chile,,82,8.0,9.6
94590,Chile,,82,9.0,10.8
94600,Chile,Reserva,82,12.0,14.4
94609,Chile,La Palma,81,9.0,10.8
94610,Chile,,81,9.0,10.8
94616,Chile,Vernus,81,17.0,20.4
94618,Chile,Edición Limitada Gran Reserva de Los Andes,80,25.0,30.0
94624,Chile,Vitrum,87,29.0,34.8
94625,Chile,Pedregoso Gran Reserva,87,13.0,15.6
94635,Chile,Estate,87,15.0,18.0
94646,Chile,Nimbus Single Vineyard,87,20.0,24.0
94647,Chile,Pedregoso Gran Reserva,87,13.0,15.6
94650,Chile,Gran Reserva El Acacio Vineyard,87,15.0,18.0
94652,Chile,Cipreses Vineyard,87,27.0,32.4
94654,Chile,Gran Reserva Estate Bottled,87,17.0,20.4
94668,Chile,Gran Reserva,87,13.0,15.6
94669,Chile,Reserva,87,11.0,13.2
94671,Chile,,86,30.0,36.0
94673,Chile,Reserva,86,13.0,15.6
94760,Chile,Cuvée Alexandre Apalta Vineyard,92,24.0,28.8
94831,Chile,Axel,89,20.0,24.0
94835,Chile,Gran Reserva,89,15.0,18.0
94956,Chile,Cefiro Reserva,85,12.0,14.4
94969,Chile,Lot 5,85,40.0,48.0
94970,Chile,,85,20.0,24.0
94976,Chile,,85,15.0,18.0
94979,Chile,,85,12.0,14.4
94980,Chile,Reserva,85,10.0,12.0
94984,Chile,Family Vintage,88,18.0,21.6
95145,Chile,Grial,90,75.0,90.0
95211,Chile,120 Reserva Especial,84,8.0,9.6
95214,Chile,Ben's Select,84,20.0,24.0
95228,Chile,Pacific Series,84,15.0,18.0
95233,Chile,Legado Reserva,84,20.0,24.0
95237,Chile,Reserva,84,11.0,13.2
95240,Chile,3 Generaciones,83,12.0,14.4
95245,Chile,Casa Grand Selection,83,12.0,14.4
95248,Chile,Reserva,83,10.0,12.0
95253,Chile,,82,9.0,10.8
95254,Chile,Maucho Reserva,82,15.0,18.0
95267,Chile,Talinay Coastal Limestone Vineyard,82,30.0,36.0
95268,Chile,,82,10.0,12.0
95270,Chile,Q,88,19.0,22.8
95272,Chile,Crucero Reserva,88,13.0,15.6
95287,Chile,Terroir Selection Gran Reserva,88,16.0,19.2
95289,Chile,Marques de Casa Concha,88,22.0,26.4
95293,Chile,Reserve Assemblage Carménère-Cabernet Sauvignon-Cabernet Franc,88,16.0,19.2
95390,Chile,Reserva,86,10.0,12.0
95406,Chile,,86,19.0,22.8
95413,Chile,Late Harvest Special Selection,86,15.0,18.0
95554,Chile,Caballo Loco Number Sixteen,95,70.0,84.0
95583,Chile,Selection,84,8.0,9.6
95587,Chile,Reserva,84,12.0,14.4
95589,Chile,Reserva,84,12.0,14.4
95596,Chile,Coastal Cool Climate,84,12.0,14.4
95598,Chile,Hacienda Araucano Reserva,84,11.0,13.2
95604,Chile,347 Vineyards,84,13.0,15.6
95647,Chile,Casillero del Diablo Reserva,86,11.0,13.2
95648,Chile,Serie Riberas Gran Reserva Ribera del Tinguiririca,86,17.0,20.4
95657,Chile,Reserva,86,11.0,13.2
95702,Chile,El Olivar Single Vineyard,90,25.0,30.0
95708,Chile,Single Vineyard Alto de Piedras,89,30.0,36.0
95726,Chile,Perla Negra,89,61.0,73.2
95744,Chile,Memorias,89,35.0,42.0
95953,Chile,Pangea Apalta Vineyard,90,60.0,72.0
96063,Chile,Costero Extra Brut,87,19.0,22.8
96076,Chile,Nimbus Single Vineyard,87,15.0,18.0
96077,Chile,Gran Reserva,87,14.0,16.8
96081,Chile,Reserva,87,11.0,13.2
96234,Chile,,85,18.0,21.6
96248,Chile,,85,7.0,8.4
96351,Chile,T.H. Terroir Hunter Rarities País-Cinsault La Soledad,90,30.0,36.0
96352,Chile,Éclat Vigno Old Vine Dry-Farmed,90,35.0,42.0
96427,Chile,La Palma,84,9.0,10.8
96444,Chile,Reserve,84,12.0,14.4
96447,Chile,Marques de Casa Concha,84,22.0,26.4
96450,Chile,Reserva,84,25.0,30.0
96509,Chile,Santa Digna Reserve,86,14.0,16.8
96510,Chile,Santa Digna Reserve,86,12.0,14.4
96512,Chile,Limited Selection - Apalta Vineyard,86,15.0,18.0
96513,Chile,Reserva,86,12.0,14.4
96517,Chile,Legado Reserva,86,16.0,19.2
96523,Chile,Reserva,86,10.0,12.0
96533,Chile,Reserva,85,,
96541,Chile,,87,18.0,21.6
96549,Chile,Ona,87,15.0,18.0
96623,Chile,Rivalta,90,85.0,102.0
96682,Chile,Classic Series,85,12.0,14.4
96690,Chile,Reserva,85,18.0,21.6
96692,Chile,Reserva,85,18.0,21.6
96693,Chile,Reserva,85,18.0,21.6
96698,Chile,Single Vineyard,85,19.0,22.8
96704,Chile,Estate Selection,84,13.0,15.6
96748,Chile,,88,20.0,24.0
96761,Chile,Gran Reserva de Los Andes,88,15.0,18.0
96793,Chile,Bill Limited Edition,90,35.0,42.0
96892,Chile,Reserva Estate Bottled,88,12.0,14.4
96897,Chile,Marques de Casa Concha,88,26.0,31.2
96901,Chile,Elements Cabernet Sauvignon-Petit Verdot-Carignan-Carmenere,88,30.0,36.0
96904,Chile,Silencio,88,175.0,210.0
96924,Chile,Reserva,86,10.0,12.0
96968,Chile,,87,20.0,24.0
96980,Chile,Reserva,87,10.0,12.0
96990,Chile,Cariblanco,87,20.0,24.0
97060,Chile,Tributo Edicion Limitada,86,20.0,24.0
97072,Chile,,86,17.0,20.4
97353,Chile,Reserva,85,14.0,16.8
97364,Chile,Gran Toqui,85,20.0,24.0
97366,Chile,Single Vineyard,85,18.0,21.6
97376,Chile,Enco Reserve,87,14.0,16.8
97378,Chile,,87,12.0,14.4
